area,habilidade,descricao,tri_score,area_code,tri_range,conceitos_cientificos,conceitos_cientificos_confidence,campos_semanticos,campos_semanticos_confidence,campos_lexicais,campos_lexicais_confidence,processos_fenomenos,processos_fenomenos_confidence,contextos_historicos,contextos_historicos_confidence,habilidades_compostas,habilidades_compostas_confidence,all_entities
Matematica,H27,Cálculo da mediana das quantidades de gols em Copas do Mundo.,842.0,MT,750+,quantidades de gols,0.6562,Copas do Mundo,0.9601,Copas do Mundo,0.8401,,,Copas do Mundo,0.9995,Cálculo da mediana das quantidades de gols,0.6142,"quantidades de gols, Copas do Mundo, Copas do Mundo, Copas do Mundo, Cálculo da mediana das quantidades de gols"
Matematica,H21,Análise de uma função definida por partes para determinar o tempo de permanência de uma peça em um forno.,861.5,MT,750+,"função definida por partes, tempo de permanência","0.8693, 0.5104",,,,,determinar o tempo de permanência,0.8304,peça em um forno,0.6218,,,"função definida por partes, tempo de permanência, determinar o tempo de permanência, peça em um forno"
Matematica,H20,Leitura de gráfico sobre a participação do agronegócio no PIB.,504.8,MT,450-550,"participação do agronegócio, Leitura de gráfico","0.8216, 0.4671",,,,,"participação do agronegócio, Leitura de gráfico","0.9431, 0.3018",,,Leitura de gráfico,0.9874,"participação do agronegócio, Leitura de gráfico, participação do agronegócio, Leitura de gráfico, Leitura de gráfico"
Matematica,H6,Análise de um mapa para determinar um caminho entre pontos.,526.7,MT,450-550,,,,,,,determinar um caminho entre pontos,0.7465,,,Análise de um mapa,0.7372,"determinar um caminho entre pontos, Análise de um mapa"
Matematica,H5,Comparação de números decimais para escolher um pistão de diâmetro mais próximo.,528.9,MT,450-550,"pistão de diâmetro, números decimais","0.8672, 0.8586",pistão de diâmetro,0.4908,"pistão de diâmetro, números decimais","0.6353, 0.3912","Comparação, escolher um pistão de diâmetro","0.8323, 0.4331",pistão de diâmetro,0.3419,Comparação de números decimais,0.8519,"pistão de diâmetro, números decimais, pistão de diâmetro, pistão de diâmetro, números decimais, Comparação, escolher um pistão de diâmetro, pistão de diâmetro, Comparação de números decimais"
Matematica,H25,Leitura de gráfico de setores para determinar o número de internautas.,545.3,MT,450-550,gráfico de setores,0.5975,gráfico de setores,0.8436,gráfico de setores,0.8407,"determinar o número de internautas, Leitura de gráfico de setores","0.9475, 0.4726",determinar o número de internautas,0.3188,Leitura de gráfico de setores,0.8223,"gráfico de setores, gráfico de setores, gráfico de setores, determinar o número de internautas, Leitura de gráfico de setores, determinar o número de internautas, Leitura de gráfico de setores"
Matematica,H2,Análise de uma progressão aritmética para determinar o número de passagens vendidas.,548.6,MT,450-550,"progressão aritmética, passagens vendidas","0.9689, 0.3857",passagens vendidas,0.787,"passagens vendidas, progressão aritmética","0.7682, 0.3688","determinar o número de passagens vendidas, progressão aritmética","0.7213, 0.7167",passagens vendidas,0.7179,,,"progressão aritmética, passagens vendidas, passagens vendidas, passagens vendidas, progressão aritmética, determinar o número de passagens vendidas, progressão aritmética, passagens vendidas"
Matematica,H10,Conversão de unidades de medida (milímetros para metros).,555.5,MT,550-650,"unidades de medida, milímetros para metros","0.9617, 0.7293",unidades de medida,0.3278,unidades de medida,0.6876,Conversão de unidades de medida,0.923,milímetros para metros,0.5394,Conversão de unidades de medida,0.8594,"unidades de medida, milímetros para metros, unidades de medida, unidades de medida, Conversão de unidades de medida, milímetros para metros, Conversão de unidades de medida"
Matematica,H18,Proporcionalidade para calcular a quantidade de alimentos e bebidas para uma festa.,561.2,MT,550-650,Proporcionalidade,0.9085,Proporcionalidade,0.8879,Proporcionalidade,0.9271,calcular a quantidade de alimentos e bebidas,0.6718,,,calcular a quantidade de alimentos e bebidas,0.6906,"Proporcionalidade, Proporcionalidade, Proporcionalidade, calcular a quantidade de alimentos e bebidas, calcular a quantidade de alimentos e bebidas"
Matematica,H7,Identificação de uma superfície de revolução (cone).,561.9,MT,550-650,superfície de revolução,0.713,,,superfície de revolução,0.315,Identificação,0.3581,,,Identificação,0.9633,"superfície de revolução, superfície de revolução, Identificação, Identificação"
Matematica,H1,Leitura de relógios de ponteiro em um medidor de energia.,573.5,MT,550-650,relógios de ponteiro,0.9921,medidor de energia,0.9088,medidor de energia,0.8218,Leitura de relógios de ponteiro,0.7517,medidor de energia,0.9806,Leitura de relógios de ponteiro,0.8777,"relógios de ponteiro, medidor de energia, medidor de energia, Leitura de relógios de ponteiro, medidor de energia, Leitura de relógios de ponteiro"
Matematica,H15,Identificação do gráfico que representa a relação entre preço e quantidade de um produto.,578.3,MT,550-650,"Identificação do gráfico, preço e quantidade","0.6251, 0.4113",,,,,Identificação do gráfico,0.8071,,,Identificação do gráfico,0.8752,"Identificação do gráfico, preço e quantidade, Identificação do gráfico, Identificação do gráfico"
Matematica,H12,Proporcionalidade para calcular o tempo gasto em atividades para queimar calorias.,580.1,MT,550-650,"Proporcionalidade, tempo gasto","0.8491, 0.3231",Proporcionalidade,0.8525,Proporcionalidade,0.8934,queimar calorias,0.9903,,,calcular o tempo gasto,0.6937,"Proporcionalidade, tempo gasto, Proporcionalidade, Proporcionalidade, queimar calorias, calcular o tempo gasto"
Matematica,H27,Cálculo do percentual médio de medalhistas de uma região.,590.0,MT,550-650,percentual médio de medalhistas,0.9744,,,,,,,,,Cálculo do percentual médio de medalhistas,0.6244,"percentual médio de medalhistas, Cálculo do percentual médio de medalhistas"
Matematica,H16,Proporcionalidade para calcular o acréscimo de internações de homens por AVC.,609.1,MT,550-650,"Proporcionalidade, internações de homens","0.8437, 0.4612","internações de homens, Proporcionalidade","0.6286, 0.5692","Proporcionalidade, internações de homens","0.7246, 0.64",,,,,calcular o acréscimo de internações de homens,0.3408,"Proporcionalidade, internações de homens, internações de homens, Proporcionalidade, Proporcionalidade, internações de homens, calcular o acréscimo de internações de homens"
Matematica,H15,Análise de gráficos de planos de telefonia.,620.7,MT,550-650,"planos de telefonia, Análise de gráficos","0.8029, 0.5146",planos de telefonia,0.9807,planos de telefonia,0.9719,Análise de gráficos,0.9271,planos de telefonia,0.9363,Análise de gráficos,0.9507,"planos de telefonia, Análise de gráficos, planos de telefonia, planos de telefonia, Análise de gráficos, planos de telefonia, Análise de gráficos"
Matematica,H9,Análise de raias em uma pista de atletismo.,621.5,MT,550-650,Análise de raias,0.8392,pista de atletismo,0.7355,pista de atletismo,0.6612,Análise de raias,0.8816,pista de atletismo,0.9748,Análise de raias,0.9506,"Análise de raias, pista de atletismo, pista de atletismo, Análise de raias, pista de atletismo, Análise de raias"
Matematica,H16,Cálculo do consumo de energia de um chuveiro.,630.0,MT,550-650,consumo de energia,0.9402,,,consumo de energia,0.3939,consumo de energia,0.7053,,,Cálculo do consumo de energia,0.5398,"consumo de energia, consumo de energia, consumo de energia, Cálculo do consumo de energia"
Matematica,H10,Conversão de unidades (metros para pés) e cálculo de diferença de altitudes.,631.4,MT,550-650,"diferença de altitudes, metros para pés, Conversão de unidades","0.9448, 0.5721, 0.4641",,,"diferença de altitudes, metros para pés","0.3816, 0.3226","Conversão de unidades, cálculo de diferença de altitudes","0.9158, 0.8064",metros para pés,0.6339,"cálculo de diferença de altitudes, Conversão de unidades","0.9006, 0.6926","diferença de altitudes, metros para pés, Conversão de unidades, diferença de altitudes, metros para pés, Conversão de unidades, cálculo de diferença de altitudes, metros para pés, cálculo de diferença de altitudes, Conversão de unidades"
Matematica,H13,Análise de perímetro e área para escolher um terreno para uma praça.,640.1,MT,550-650,escolher um terreno,0.4617,,,,,escolher um terreno,0.9548,,,"Análise de perímetro, escolher um terreno","0.495, 0.4653","escolher um terreno, escolher um terreno, Análise de perímetro, escolher um terreno"
Matematica,H28,Cálculo da probabilidade de uma pessoa ser portadora de doença crônica.,645.1,MT,550-650,"doença crônica, probabilidade","0.951, 0.5707",probabilidade,0.9368,"probabilidade, doença crônica","0.9346, 0.3875",doença crônica,0.9149,doença crônica,0.4661,Cálculo da probabilidade,0.8834,"doença crônica, probabilidade, probabilidade, probabilidade, doença crônica, doença crônica, doença crônica, Cálculo da probabilidade"
Matematica,H3,Cálculo da densidade demográfica de uma região.,647.9,MT,550-650,densidade demográfica,0.9954,densidade demográfica,0.5248,densidade demográfica,0.9123,Cálculo da densidade demográfica,0.5954,,,Cálculo da densidade demográfica,0.7236,"densidade demográfica, densidade demográfica, densidade demográfica, Cálculo da densidade demográfica, Cálculo da densidade demográfica"
Matematica,H17,Cálculo de aumento percentual no consumo de café.,652.2,MT,650-750,aumento percentual,0.9832,consumo de café,0.9576,consumo de café,0.9172,aumento percentual,0.8168,consumo de café,0.9876,Cálculo de aumento percentual,0.5563,"aumento percentual, consumo de café, consumo de café, aumento percentual, consumo de café, Cálculo de aumento percentual"
Matematica,H11,Utilização de escala para construir uma maquete de quadra de esportes.,658.6,MT,650-750,,,,,maquete de quadra de esportes,0.3736,"construir uma maquete de quadra de esportes, Utilização de escala","0.8486, 0.5939",,,"Utilização de escala, construir uma maquete de quadra de esportes","0.8197, 0.4988","maquete de quadra de esportes, construir uma maquete de quadra de esportes, Utilização de escala, Utilização de escala, construir uma maquete de quadra de esportes"
Matematica,H21,Análise de funções de custo e faturamento para determinar a quantidade mínima para não ter prejuízo.,666.5,MT,650-750,"quantidade mínima, funções de custo e faturamento","0.8699, 0.6659",funções de custo e faturamento,0.6728,funções de custo e faturamento,0.7409,"determinar a quantidade mínima, não ter prejuízo","0.762, 0.6292",,,Análise de funções de custo e faturamento,0.6609,"quantidade mínima, funções de custo e faturamento, funções de custo e faturamento, funções de custo e faturamento, determinar a quantidade mínima, não ter prejuízo, Análise de funções de custo e faturamento"
Matematica,H23,Modelagem de um problema para encontrar a extensão de uma rodovia.,668.1,MT,650-750,extensão de uma rodovia,0.6088,,,,,encontrar a extensão de uma rodovia,0.6357,,,,,"extensão de uma rodovia, encontrar a extensão de uma rodovia"
Matematica,H19,Expressão algébrica para a resistência de vigas.,669.8,MT,650-750,"Expressão algébrica, resistência de vigas","0.8932, 0.8555",,,Expressão algébrica,0.4964,"resistência de vigas, Expressão algébrica","0.9924, 0.7508","Expressão algébrica, resistência de vigas","0.5546, 0.3881",Expressão algébrica,0.9013,"Expressão algébrica, resistência de vigas, Expressão algébrica, resistência de vigas, Expressão algébrica, Expressão algébrica, resistência de vigas, Expressão algébrica"
Matematica,H27,"Cálculo de média, mediana e moda de um conjunto de temperaturas.",682.8,MT,650-750,conjunto de temperaturas,0.9709,conjunto de temperaturas,0.4067,conjunto de temperaturas,0.6508,Cálculo de média,0.4273,,,Cálculo de média,0.7347,"conjunto de temperaturas, conjunto de temperaturas, conjunto de temperaturas, Cálculo de média, Cálculo de média"
Matematica,H8,Análise de rotação para identificar a invariância de uma figura.,683.7,MT,650-750,Análise de rotação,0.3755,,,,,Análise de rotação,0.788,,,Análise de rotação,0.9225,"Análise de rotação, Análise de rotação, Análise de rotação"
Matematica,H26,Análise do IMC para classificar a categoria de peso de pessoas.,686.9,MT,650-750,categoria de peso de pessoas,0.5454,categoria de peso de pessoas,0.3636,categoria de peso de pessoas,0.4305,"classificar a categoria de peso de pessoas, Análise do IMC","0.7411, 0.555",,,Análise do IMC,0.8412,"categoria de peso de pessoas, categoria de peso de pessoas, categoria de peso de pessoas, classificar a categoria de peso de pessoas, Análise do IMC, Análise do IMC"
Matematica,H29,Cálculo de probabilidades para determinar quem tem a maior chance de ganhar um jogo de sinuca.,689.0,MT,650-750,,,jogo de sinuca,0.6986,,,Cálculo de probabilidades,0.4355,jogo de sinuca,0.9906,Cálculo de probabilidades,0.8689,"jogo de sinuca, Cálculo de probabilidades, jogo de sinuca, Cálculo de probabilidades"
Matematica,H24,Análise de uma tabela sobre a luminosidade de estrelas.,696.8,MT,650-750,luminosidade de estrelas,0.99,luminosidade de estrelas,0.8808,luminosidade de estrelas,0.95,Análise de uma tabela,0.349,,,Análise de uma tabela,0.7068,"luminosidade de estrelas, luminosidade de estrelas, luminosidade de estrelas, Análise de uma tabela, Análise de uma tabela"
